cdc2k_amici,cdc2k_copasi,cdc2k_tellurium,cdc2k-P_amici,cdc2k-P_copasi,cdc2k-P_tellurium,p-cyclin_cdc2_amici,p-cyclin_cdc2_copasi,p-cyclin_cdc2_tellurium,p-cyclin_cdc2-p_amici,p-cyclin_cdc2-p_copasi,p-cyclin_cdc2-p_tellurium,cyclin_amici,cyclin_copasi,cyclin_tellurium,p-cyclin_amici,p-cyclin_copasi,p-cyclin_tellurium
0.6779037427972965,0.6779037895305868,0.014652753855794351,0.6779037427972965,0.6779037895305868,0.014652753855794351,0.3109474192298986,0.31094734850939304,0.014652753855794351,0.3109474192298986,0.31094734850939304,0.014652753855794351,0.014652705232988056,0.014652730723192491,0.014652753855794351,0.014652705232988056,0.014652730723192491,0.014652753855794351
0.6774577254738795,0.6774577786966843,0.0148219976150388,0.6774577254738795,0.6774577786966843,0.0148219976150388,0.31126586894307606,0.31126578848336167,0.0148219976150388,0.31126586894307606,0.31126578848336167,0.0148219976150388,0.014821942822910807,0.014821971629855171,0.0148219976150388,0.014821942822910807,0.014821971629855171,0.0148219976150388
0.6770246737937962,0.6770247319121481,0.014993983758904586,0.6770246737937962,0.6770247319121481,0.014993983758904586,0.31156771708170705,0.3115676305626723,0.014993983758904586,0.31156771708170705,0.3115676305626723,0.014993983758904586,0.014993925426988708,0.014993956510422245,0.014993983758904586,0.014993925426988708,0.014993956510422245,0.014993983758904586
0.6766049611127829,0.6766050254891557,0.015168923800262224,0.6766049611127829,0.6766050254891557,0.015168923800262224,0.3118523568706136,0.3118522619395726,0.015168923800262224,0.3118523568706136,0.3118522619395726,0.015168923800262224,0.015168856106184495,0.015168890230696277,0.015168923800262224,0.015168856106184495,0.015168890230696277,0.015168923800262224
0.6761989849997843,0.6761990549711775,0.015347028255276523,0.6761989849997843,0.6761990549711775,0.015347028255276523,0.31211913822719856,0.31211903678110764,0.015347028255276523,0.31211913822719856,0.31211903678110764,0.015347028255276523,0.015346949633905952,0.015346986300565385,0.015347028255276523,0.015346949633905952,0.015346986300565385,0.015347028255276523
0.6758071692459154,0.6758072453269686,0.015528522007908609,0.6758071692459154,0.6758072453269686,0.015528522007908609,0.3123673636211734,0.3123672547613857,0.015528522007908609,0.3123673636211734,0.3123672547613857,0.015528522007908609,0.015528433767100978,0.015528473214889569,0.015528522007908609,0.015528433767100978,0.015528473214889569,0.015528522007908609
0.6754299660998525,0.6754300486007777,0.01571364368550943,0.6754299660998525,0.6754300486007777,0.01571364368550943,0.312596283425581,0.31259616646089744,0.01571364368550943,0.312596283425581,0.31259616646089744,0.01571364368550943,0.01571355066348916,0.015713592997715044,0.01571364368550943,0.01571355066348916,0.015713592997715044,0.01571364368550943
0.6750678587600039,0.6750679473682307,0.01590265738395998,0.6750678587600039,0.6750679473682307,0.01590265738395998,0.3128050906836818,0.31280496617361586,0.01590265738395998,0.3128050906836818,0.31280496617361586,0.01590265738395998,0.01590255846594263,0.015902603398513637,0.01590265738395998,0.01590255846594263,0.015902603398513637,0.01590265738395998
0.6747213641589658,0.6747214608008218,0.016095835312129624,0.6747213641589658,0.6747214608008218,0.016095835312129624,0.31299291519733574,0.3129927790975421,0.016095835312129624,0.31299291519733574,0.3129927790975421,0.016095835312129624,0.016095733078806143,0.016095781747039118,0.016095835312129624,0.016095733078806143,0.016095781747039118,0.016095835312129624
0.6743910360807513,0.6743911397855612,0.01629347374511781,0.6743910360807513,0.6743911397855612,0.01629347374511781,0.3131588168587739,0.3131586717666609,0.01629347374511781,0.3131588168587739,0.3131586717666609,0.01629347374511781,0.016293370164334426,0.01629342183079978,0.01629347374511781,0.016293370164334426,0.01629342183079978,0.01629347374511781
0.6740774686587923,0.6740775826200875,0.016495892960452264,0.6740774686587923,0.6740775826200875,0.016495892960452264,0.3133017780591312,0.31330161725631983,0.016495892960452264,0.3133017780591312,0.31330161725631983,0.016495892960452264,0.01649578739313244,0.016495844054725168,0.016495892960452264,0.01649578739313244,0.016495844054725168,0.016495892960452264
0.673781300311823,0.6737814249691928,0.016703433666085298,0.673781300311823,0.6737814249691928,0.016703433666085298,0.31342069504767467,0.3134205186952418,0.016703433666085298,0.31342069504767467,0.3134205186952418,0.016703433666085298,0.01670332698931067,0.01670338883795545,0.016703433666085298,0.01670332698931067,0.01670338883795545,0.016703433666085298
0.6735032181839731,0.6735033523523336,0.01691646902188722,0.6735032181839731,0.6735033523523336,0.01691646902188722,0.3135143680779661,0.3135141798540542,0.01691646902188722,0.3135143680779661,0.3135141798540542,0.01691646902188722,0.016916358617728066,0.016916424771894194,0.01691646902188722,0.016916358617728066,0.016916424771894194,0.01691646902188722
0.6732439631665743,0.6732441066052972,0.017135398507885657,0.6732439631665743,0.6732441066052972,0.017135398507885657,0.3135814901234255,0.31358128924130557,0.017135398507885657,0.3135814901234255,0.31358128924130557,0.017135398507885657,0.017135282668792346,0.017135352842008338,0.017135398507885657,0.017135282668792346,0.017135352842008338,0.017135398507885657
0.6730043355941429,0.67300448710178,0.017360654910250437,0.6730043355941429,0.67300448710178,0.017360654910250437,0.31362063390132133,0.31362042134713414,0.017360654910250437,0.31362063390132133,0.31362042134713414,0.017360654910250437,0.017360534007524242,0.0173606072887225,0.017360654910250437,0.017360534007524242,0.0173606072887225,0.017360654910250437
0.6727852017253757,0.6727853614580954,0.0175927190243653,0.6727852017253757,0.6727853614580954,0.0175927190243653,0.31363023690084313,0.3136300116791036,0.0175927190243653,0.31363023690084313,0.3136300116791036,0.0175927190243653,0.01759258626767651,0.01759266269923657,0.0175927190243653,0.01759258626767651,0.01759266269923657,0.0175927190243653
0.6725875011429948,0.6725876698872612,0.017832101196102467,0.6725875011429948,0.6725876698872612,0.017832101196102467,0.313608584016412,0.3136083435184629,0.017832101196102467,0.313608584016412,0.3136083435184629,0.017832101196102467,0.01783195678937057,0.01783203687419375,0.017832101196102467,0.01783195678937057,0.01783203687419375,0.017832101196102467
0.6724122552275776,0.6724124337444439,0.01807937058241162,0.6724122552275776,0.6724124337444439,0.01807937058241162,0.3135537874832508,0.3135535301885688,0.01807937058241162,0.3135537874832508,0.3135535301885688,0.01807937058241162,0.01807921231360365,0.01807929655095465,0.01807937058241162,0.01807921231360365,0.01807929655095465,0.01807937058241162
